image_id,label_bin,Bars,name,objra,objdec
manga-10841-9102,0,0.0,manga-10841-9102,141.923608314,3.99419539889
manga-7958-3702,1,1.0,manga-7958-3702,256.992605895,34.8185393231
manga-12667-3701,1,0.5,manga-12667-3701,248.068465591,37.2338823488
manga-8483-12703,1,1.0,manga-8483-12703,245.248313831,49.0017772161
manga-8938-6101,0,0.0,manga-8938-6101,120.331416864,29.1793799537
manga-8570-3703,0,0.25,manga-8570-3703,22.487048865,15.3251508152
manga-9876-12701,0,-0.5,manga-9876-12701,194.634485129,28.3779606067
manga-9499-12705,0,0.0,manga-9499-12705,120.410415749,24.432443345
manga-9880-12704,0,0.0,manga-9880-12704,196.07681,28.46816
manga-7958-1902,0,-0.5,manga-7958-1902,258.99197773,33.6434930207
manga-9492-12702,0,0.0,manga-9492-12702,117.42263,18.8618
manga-8088-1901,1,1.0,manga-8088-1901,3.43656623429,14.6069264977
manga-9869-6104,0,0.0,manga-9869-6104,247.933782082,40.4267250539
manga-9867-6103,0,0.0,manga-9867-6103,221.624459822,49.8903270002
manga-9090-12704,0,0.0,manga-9090-12704,243.903809855,28.1585845942
manga-10507-1901,0,0.0,manga-10507-1901,176.811177026,49.1852575817
manga-7962-9102,0,0.0,manga-7962-9102,260.183147872,28.708196877
manga-8980-1901,1,0.5,manga-8980-1901,225.104201455,43.2870099493
manga-9027-6101,0,0.0,manga-9027-6101,245.219436043,30.4648849298
manga-9892-6104,0,0.25,manga-9892-6104,247.732644599,24.7798780784
manga-10492-3704,1,0.5,manga-10492-3704,124.067191853,57.1671902076
manga-11965-9101,1,0.5,manga-11965-9101,229.973072586,8.09927165457
manga-9484-3702,1,0.75,manga-9484-3702,118.855331262,35.1102360794
manga-8446-12702,1,0.5,manga-8446-12702,204.105136464,35.8183057037
manga-10223-12704,1,1.0,manga-10223-12704,33.2316,-0.46726
manga-12673-3701,0,0.0,manga-12673-3701,247.830070727,39.1508010645
manga-8336-3704,0,0.0,manga-8336-3704,210.632175032,37.6813872524
manga-12511-6101,1,1.0,manga-12511-6101,134.619164107,0.0234601988079
manga-7965-12702,1,0.5,manga-7965-12702,318.047742941,-0.25868411473
manga-9085-1901,1,1.0,manga-9085-1901,259.356400544,29.1855479567
manga-11968-12702,1,1.0,manga-11968-12702,228.097473109,7.49689975379
manga-11014-1902,1,0.5,manga-11014-1902,194.853873992,27.7388534901
manga-9093-3703,0,0.0,manga-9093-3703,241.252738275,27.2582379115
manga-9026-1901,0,-0.5,manga-9026-1901,248.945556458,44.4155805915
manga-8988-1901,0,0.0,manga-8988-1901,185.531241873,39.2758793494
manga-9892-3702,0,0.0,manga-9892-3702,247.427678082,25.3039338191
manga-12069-3704,0,0.0,manga-12069-3704,340.021758057,-0.80773151136
manga-8253-6104,1,1.0,manga-8253-6104,158.251424806,42.9284226228
manga-8656-1902,0,0.0,manga-8656-1902,6.31307218122,-1.11175727398
manga-10509-12701,1,1.0,manga-10509-12701,167.847347825,47.3658048887
manga-8711-12701,0,0.0,manga-8711-12701,116.943082242,51.6460199117
manga-8948-3702,1,1.0,manga-8948-3702,164.889012935,49.9854637595
manga-9044-6103,0,0.0,manga-9044-6103,229.83144601,30.7165373261
manga-9193-12703,0,0.0,manga-9193-12703,46.6858583566,-0.40880014755
manga-8555-3702,0,0.0,manga-8555-3702,246.42636598,43.9317741891
manga-9486-3704,0,0.0,manga-9486-3704,122.052016901,39.6603945468
manga-9039-9102,1,1.0,manga-9039-9102,230.522490622,33.1485944671
manga-12510-3703,0,0.0,manga-12510-3703,203.844927299,0.295991789152
manga-11832-9102,1,0.5,manga-11832-9102,188.82923117,50.6672072296
manga-10215-6103,0,0.0,manga-10215-6103,122.323241339,38.3369384918
manga-8481-12702,0,0.0,manga-8481-12702,237.304843731,55.0888339777
manga-9043-12703,0,0.0,manga-9043-12703,231.27392,29.67017
manga-9188-9102,0,0.0,manga-9188-9102,48.5906199656,-7.73068781901
manga-8448-6101,0,0.0,manga-8448-6101,165.961961091,23.0064881017
manga-8254-12701,1,0.5,manga-8254-12701,161.169643329,44.0661435706
manga-9894-12702,1,0.75,manga-9894-12702,251.314269968,19.6621995364
manga-9088-12701,0,0.0,manga-9088-12701,241.024946457,26.4021297486
manga-8615-3704,1,0.75,manga-8615-3704,320.744546271,1.02669628972
manga-8937-6101,0,0.0,manga-8937-6101,118.378262546,28.3140623488
manga-8444-1901,0,0.0,manga-8444-1901,202.628354582,32.6237092027
manga-9885-6101,1,0.5,manga-9885-6101,239.419158217,22.6533944545
manga-8332-12702,1,0.75,manga-8332-12702,207.928807189,43.1666029589
manga-9085-6103,1,0.5,manga-9085-6103,259.681487181,27.5460011943
manga-9487-3701,0,0.0,manga-9487-3701,124.225833893,45.2631016952
manga-11976-9102,0,0.0,manga-11976-9102,244.197891381,19.4746798739
manga-11749-6102,0,0.0,manga-11749-6102,139.1925,30.91092
manga-9031-1901,0,0.0,manga-9031-1901,240.618266812,44.5414487067
manga-8981-6102,0,0.0,manga-8981-6102,187.429411978,36.7626421687
manga-8593-3703,0,0.0,manga-8593-3703,225.691342696,53.5121697087
manga-8626-12701,0,0.0,manga-8626-12701,263.525272316,56.7996126548
manga-8252-3701,0,0.0,manga-8252-3701,144.846118089,47.1268642387
manga-9505-1901,0,0.0,manga-9505-1901,139.171289037,29.3394923014
manga-9881-3704,1,1.0,manga-9881-3704,205.355710988,23.2474871744
manga-8935-3701,1,1.0,manga-8935-3701,194.149776054,27.7188205933
manga-7957-12703,0,-0.5,manga-7957-12703,258.190223742,36.2788557572
manga-8616-12701,0,0.0,manga-8616-12701,322.253154429,0.182613494027
manga-8250-6101,1,1.0,manga-8250-6101,138.753149994,42.0243897468
manga-8987-12703,0,0.0,manga-8987-12703,136.657756482,29.0692480115
manga-11006-9102,0,0.0,manga-11006-9102,195.092502674,28.2471105916
manga-8589-6103,1,0.5,manga-8589-6103,224.546901998,57.0009641092
manga-7962-6103,0,0.0,manga-7962-6103,259.793327364,28.3581236459
manga-8320-3703,0,-0.5,manga-8320-3703,206.299565786,23.0718639552
manga-9190-6104,0,0.0,manga-9190-6104,54.287977352,-7.54227656298
manga-8555-12703,0,0.0,manga-8555-12703,244.331994382,43.4796723691
manga-8621-9102,0,0.0,manga-8621-9102,351.788818704,13.7518368398
manga-8458-9102,0,0.0,manga-8458-9102,146.978913532,45.4684754662
manga-9491-1902,0,0.0,manga-9491-1902,120.042240125,19.2343332001
manga-9510-6103,1,1.0,manga-9510-6103,127.511819926,29.2831296116
manga-11757-3701,0,0.0,manga-11757-3701,248.760774404,26.1807342187
manga-8592-3704,0,0.0,manga-8592-3704,221.276090964,53.1883292501
manga-8931-6103,1,1.0,manga-8931-6103,194.806227507,27.7746020056
manga-8619-6103,0,0.0,manga-8619-6103,322.294288912,11.7187303015
manga-9894-6101,1,0.75,manga-9894-6101,250.42475523,20.079417104
manga-8716-6102,0,0.0,manga-8716-6102,119.75402668,52.6774518115
manga-9093-3702,0,0.0,manga-9093-3702,241.203740256,28.0955403603
manga-11975-12702,1,1.0,manga-11975-12702,251.681249152,26.9466271982
manga-10214-6103,1,0.5,manga-10214-6103,120.885107167,34.9655998133
manga-9095-6101,0,0.0,manga-9095-6101,243.160470374,23.6070485609
manga-8134-6104,0,0.0,manga-8134-6104,116.28665,47.55237
manga-9184-6101,0,0.0,manga-9184-6101,119.907231966,30.5164364365
manga-8258-1902,0,0.0,manga-8258-1902,167.9737077,43.5666663336
manga-11957-6103,1,1.0,manga-11957-6103,185.326438229,52.2010036082
manga-8441-1901,1,1.0,manga-8441-1901,222.863558985,37.5032429572
manga-11940-3703,1,0.5,manga-11940-3703,247.631316075,35.3323428241
manga-9869-3704,0,0.0,manga-9869-3704,249.523195508,39.506255251
manga-12084-1901,0,0.0,manga-12084-1901,344.750762939,13.4976882935
manga-11016-6102,0,0.0,manga-11016-6102,210.886667439,49.9686831653
manga-9870-3702,0,0.0,manga-9870-3702,229.934607505,44.3218444145
manga-9050-6101,0,0.0,manga-9050-6101,246.316971813,22.481427488
manga-8456-6102,1,0.75,manga-8456-6102,151.284150888,45.9779718217
manga-8150-1901,0,0.0,manga-8150-1901,146.914572936,33.1244039261
manga-8156-12703,0,0.0,manga-8156-12703,54.7363779924,0.917886256261
manga-8333-12702,0,0.0,manga-8333-12702,214.328094382,43.5203795212
manga-12678-12702,1,1.0,manga-12678-12702,313.665537643,-6.85343113139
manga-9190-3702,0,0.0,manga-9190-3702,52.8517851839,-5.54504975854
manga-8135-12703,1,0.5,manga-8135-12703,113.553880266,39.0768343422
manga-8932-9102,0,-0.5,manga-8932-9102,196.651709133,27.8729460666
manga-8550-12701,0,0.0,manga-8550-12701,246.358721827,39.8706971974
manga-11965-6102,1,1.0,manga-11965-6102,230.749368142,8.7553894381
manga-9046-1901,0,0.0,manga-9046-1901,243.142084923,25.5007710463
manga-11867-12704,0,0.0,manga-11867-12704,136.004316677,1.45823320187
manga-11014-12705,1,1.0,manga-11014-12705,194.476509547,27.490641798
manga-8995-12702,1,1.0,manga-8995-12702,175.948649015,54.7074976278
manga-11958-6101,1,0.5,manga-11958-6101,206.355441033,3.80664055169
manga-9089-1902,0,0.0,manga-9089-1902,241.870024178,23.8045204195
manga-9037-6103,0,0.0,manga-9037-6103,235.901551805,43.913285783
manga-11827-3702,0,0.25,manga-11827-3702,213.182664453,49.868483618
manga-11948-1902,1,1.0,manga-11948-1902,251.417369457,32.0912623718
manga-10507-12705,1,0.75,manga-10507-12705,175.697423482,48.8197855859
manga-8152-3703,0,0.25,manga-8152-3703,142.724744471,35.4397842245
manga-8330-3702,0,0.0,manga-8330-3702,203.896532182,40.1110948086
manga-8616-12704,1,0.5,manga-8616-12704,323.174007207,-0.127839589249
manga-9502-9102,1,0.5,manga-9502-9102,129.030903791,25.1127272222
manga-10842-6101,0,0.0,manga-10842-6101,141.035609483,4.01284220534
manga-9871-9102,0,0.0,manga-9871-9102,228.982653056,41.4311258774
manga-8446-12703,1,1.0,manga-8446-12703,204.027936772,37.0880775977
manga-12069-12701,1,0.5,manga-12069-12701,337.64222911,0.924541436021
manga-9878-12702,1,0.5,manga-9878-12702,200.52037569,25.751679868
manga-8554-12705,1,1.0,manga-8554-12705,184.932610187,35.5070215867
manga-8612-9102,1,0.75,manga-8612-9102,254.397302719,39.2860887092
manga-8080-9102,1,1.0,manga-8080-9102,49.2492801128,-0.901200687731
manga-9192-9101,0,0.0,manga-9192-9101,46.1445834612,-0.0866696780836
manga-11983-12701,0,0.0,manga-11983-12701,257.433636825,62.9730543663
manga-8261-6104,0,0.0,manga-8261-6104,182.685712326,46.0343234393
manga-7981-6104,0,0.0,manga-7981-6104,339.504068189,14.2989348899
manga-7968-12704,1,1.0,manga-7968-12704,324.259880754,0.428240426133
manga-11981-12704,1,0.5,manga-11981-12704,255.291219637,20.6733466824
manga-8462-12701,0,0.0,manga-8462-12701,144.46813253,35.7836866039
manga-12067-6102,0,0.0,manga-12067-6102,332.864312817,-0.0506007477888
manga-9195-9101,1,1.0,manga-9195-9101,28.0792260837,13.6340560516
manga-8260-3703,0,0.0,manga-8260-3703,183.131519633,43.3670376364
manga-9085-6104,0,0.0,manga-9085-6104,260.207945854,29.1501525252
manga-8614-6101,1,0.5,manga-8614-6101,256.757081557,34.389276479
manga-9187-3703,1,1.0,manga-9187-3703,311.512655093,-5.74098071135
manga-12624-1901,0,0.0,manga-12624-1901,204.372870645,30.6162430186
manga-8944-6104,1,1.0,manga-8944-6104,150.562932234,34.3278287288
manga-11024-12705,0,0.0,manga-11024-12705,203.42966,-2.45323
manga-9034-6104,0,0.0,manga-9034-6104,226.09255143,47.6866827164
manga-8327-12702,1,1.0,manga-8327-12702,204.807938343,44.251001563
manga-11828-3703,1,0.5,manga-11828-3703,163.26602265,4.63186720641
manga-8944-12703,0,0.0,manga-8944-12703,150.883460349,33.7562128576
manga-10492-3702,1,0.5,manga-10492-3702,122.608426505,57.7524232824
manga-9868-12704,0,0.0,manga-9868-12704,219.657081259,46.6631200591
manga-9887-3704,1,0.75,manga-9887-3704,238.280465218,27.7109300993
manga-10506-12705,1,0.5,manga-10506-12705,139.719135496,34.5157623756
manga-9046-3701,0,0.0,manga-9046-3701,244.566904715,25.9489866747
manga-9873-6102,0,0.0,manga-9873-6102,194.789443506,28.0409320126
manga-9503-12701,1,0.5,manga-9503-12701,119.972831726,23.390083313
manga-12089-6102,1,1.0,manga-12089-6102,351.177922037,14.518411241
manga-10225-3701,1,0.5,manga-10225-3701,37.0435879343,-1.05715345139
manga-8455-12705,0,0.0,manga-8455-12705,157.229589837,39.8948270578
manga-8326-6101,0,-0.5,manga-8326-6101,215.385064339,47.9627317242
manga-8088-3704,1,1.0,manga-8088-3704,4.98978146939,15.0922151083
manga-10846-3704,0,0.0,manga-10846-3704,154.572992959,-0.725380172554
manga-7981-12702,0,0.0,manga-7981-12702,338.753121825,13.4661084782
manga-8448-12703,1,0.5,manga-8448-12703,166.808724994,23.0192444293
manga-9182-1902,0,0.25,manga-9182-1902,120.647559412,38.7411877612
manga-8615-6104,1,1.0,manga-8615-6104,319.901867923,0.704249718837
manga-8487-3704,0,0.0,manga-8487-3704,239.253556382,47.7039915549
manga-9872-9102,1,0.75,manga-9872-9102,234.134706786,41.7992939146
manga-8561-3702,0,0.0,manga-8561-3702,240.368511267,53.9040939984
manga-8570-1901,1,1.0,manga-8570-1901,21.87972,14.81973
manga-8097-12701,0,0.0,manga-8097-12701,27.3354302375,13.0145432073
manga-12489-12702,0,0.0,manga-12489-12702,178.713765903,2.95922841837
manga-9092-3703,0,0.0,manga-9092-3703,239.965063698,25.940652403
manga-8710-3703,0,0.0,manga-8710-3703,117.780340602,50.4077082392
manga-11831-9102,1,0.5,manga-11831-9102,196.319221612,53.239016946
manga-7968-12702,1,0.5,manga-7968-12702,322.92881198,0.357835222133
manga-11024-9101,1,0.5,manga-11024-9101,203.031072161,-1.69675203342
manga-8244-6102,0,-0.5,manga-8244-6102,130.766355649,51.3256549323
manga-11942-6103,0,0.0,manga-11942-6103,245.918362946,41.1045098177
manga-8452-3704,1,1.0,manga-8452-3704,157.538994172,47.2784029777
manga-8309-6103,0,0.0,manga-8309-6103,211.29973409,53.1156914956
manga-12674-9101,0,0.0,manga-12674-9101,245.936660345,38.3655137755
manga-12082-3703,0,0.0,manga-12082-3703,38.860766,1.074517
manga-7993-9101,0,0.0,manga-7993-9101,31.9530631664,13.6095950748
manga-8487-1901,0,0.0,manga-8487-1901,239.563253191,48.1872779193
manga-8157-12704,1,0.5,manga-8157-12704,31.6691829812,13.4399214589
manga-12069-12702,1,1.0,manga-12069-12702,339.346705911,-1.02508888001
manga-8330-6101,0,0.0,manga-8330-6101,203.275045804,37.9667392036
manga-8240-6104,0,0.0,manga-8240-6104,127.63630141,42.9911746645
manga-8715-3701,0,0.0,manga-8715-3701,119.120000702,50.2878655047
manga-11025-6103,0,0.0,manga-11025-6103,258.76416631,59.0725939551
manga-12621-9102,0,0.0,manga-12621-9102,203.962672797,28.8957363191
manga-8260-12702,1,1.0,manga-8260-12702,181.765754991,42.9847151195
manga-8259-9102,1,0.5,manga-8259-9102,178.539917892,44.3661292259
manga-7815-12701,1,0.5,manga-7815-12701,318.026426419,11.3451572409
manga-10222-1902,0,0.0,manga-10222-1902,45.1155381689,-7.30055506089
manga-11019-12705,1,1.0,manga-11019-12705,193.853516955,52.2677083156
manga-7977-6103,0,0.0,manga-7977-6103,331.802634213,13.2660525434
manga-8936-6102,0,0.0,manga-8936-6102,116.534396081,31.0199425364
manga-9489-9101,1,1.0,manga-9489-9101,124.803188399,20.5107190873
manga-11863-1901,0,0.0,manga-11863-1901,192.80494435,55.5633706819
manga-12081-1902,0,0.25,manga-12081-1902,30.6580468389,-1.09908513268
manga-8598-12701,1,1.0,manga-8598-12701,228.459158597,47.527251939
manga-9890-12704,0,0.0,manga-9890-12704,232.387499863,29.6911337918
manga-8333-9102,0,0.0,manga-8333-9102,215.072632347,43.0627986743
manga-11754-6103,0,0.0,manga-11754-6103,131.814555077,1.89557714742
manga-11960-1902,0,0.0,manga-11960-1902,236.9352772,9.01794775184
manga-8934-1902,0,0.0,manga-8934-1902,196.153785777,28.2505334586
manga-9196-3701,0,0.0,manga-9196-3701,261.178503045,53.8551421479
manga-8137-12705,0,0.0,manga-8137-12705,116.475347803,43.5193898701
manga-8936-12701,0,0.0,manga-8936-12701,117.397790677,30.4166290497
manga-8984-6104,0,0.0,manga-8984-6104,204.150721623,27.2421751645
manga-12491-1902,0,0.0,manga-12491-1902,166.400088346,0.877853044248
manga-11944-9102,0,0.0,manga-11944-9102,242.807684125,36.9734186808
manga-8084-12704,0,0.0,manga-8084-12704,50.6830270556,-0.179573106464
manga-9876-6101,1,0.75,manga-9876-6101,195.553227073,28.2148516578
manga-8616-3702,0,0.0,manga-8616-3702,322.115240126,0.182055076662
manga-9093-12705,1,0.5,manga-9093-12705,242.406339365,28.0518425775
manga-8600-12705,0,0.0,manga-8600-12705,246.230936349,41.9002554629
manga-8135-3704,1,0.5,manga-8135-3704,114.897365992,37.7515059306
manga-9087-3704,1,0.5,manga-9087-3704,241.50023389,22.6411240788
manga-9040-12705,0,0.0,manga-9040-12705,243.377509858,26.6987845669
manga-11021-1902,0,0.0,manga-11021-1902,201.940392109,54.7991826521
manga-8145-1902,0,0.0,manga-8145-1902,117.045741199,28.2302750745
manga-9867-1901,0,0.0,manga-9867-1901,221.354177491,49.1278798073
manga-8465-1901,0,0.0,manga-8465-1901,197.44581469,48.8995914034
manga-8077-12704,0,0.0,manga-8077-12704,41.2805684533,0.950165001317
manga-8947-9102,1,0.5,manga-8947-9102,170.516427569,50.8151214777
manga-8254-3702,0,0.0,manga-8254-3702,163.682297724,44.5272903594
manga-9194-3701,0,0.0,manga-9194-3701,46.8845735994,-0.96455667301
manga-8602-1901,0,-0.5,manga-8602-1901,247.336422888,39.8203959475
manga-8938-1902,0,0.0,manga-8938-1902,120.699665063,29.4698282136
manga-8320-3701,1,0.75,manga-8320-3701,206.514715269,22.1188427337
manga-10846-6102,0,0.0,manga-10846-6102,153.426107934,-0.907199459025
manga-8716-6101,0,0.0,manga-8716-6101,122.030347886,51.751244244
manga-9034-1902,0,0.0,manga-9034-1902,226.436112508,46.7885937658
manga-8609-3702,0,0.0,manga-8609-3702,246.083143571,15.4633924939
manga-8139-12702,0,-0.5,manga-8139-12702,113.500571523,32.2157646935
manga-12514-6102,0,0.0,manga-12514-6102,199.178747622,1.88260192451
manga-11953-6104,1,1.0,manga-11953-6104,191.217733524,42.4221950462
manga-8943-9102,0,0.0,manga-8943-9102,157.921317309,36.0233604164
manga-8465-12703,0,0.0,manga-8465-12703,197.803268306,49.4152615951
manga-11757-3702,1,0.5,manga-11757-3702,248.43130551,26.3290120908
manga-8940-3702,0,0.0,manga-8940-3702,120.033198521,26.7067897554
manga-8990-6102,1,1.0,manga-8990-6102,173.679071279,49.0908236979
manga-8561-6102,0,0.0,manga-8561-6102,239.568522052,52.4892581778
manga-8137-3703,0,0.0,manga-8137-3703,116.854914291,43.9186203408
manga-10494-1901,0,0.0,manga-10494-1901,123.71533674,55.0938054648
manga-8336-12705,0,0.0,manga-8336-12705,211.143358889,38.5501457827
manga-9190-6102,1,0.5,manga-9190-6102,53.3039848288,-7.54959681334
manga-11949-12704,0,0.0,manga-11949-12704,252.085094437,33.2815506757
manga-11963-3702,0,0.0,manga-11963-3702,233.640246632,8.35082245144
manga-8606-9101,0,0.0,manga-8606-9101,253.572622355,37.622378197
manga-9891-3704,0,0.0,manga-9891-3704,228.735926301,28.7597519597
manga-11012-12705,0,0.25,manga-11012-12705,212.332447734,55.2823471127
manga-8548-12704,0,0.0,manga-8548-12704,244.074725627,47.9816013106
manga-8262-9101,0,0.25,manga-8262-9101,184.543787493,44.4004596628
manga-11757-9101,0,0.0,manga-11757-9101,249.090414766,26.5070025857
manga-9507-9101,0,0.0,manga-9507-9101,128.633013857,27.0535922562
manga-9866-9102,1,1.0,manga-9866-9102,243.76874,31.46255
manga-8461-6103,1,0.5,manga-8461-6103,144.639942763,44.6267106962
manga-9045-3701,0,0.0,manga-9045-3701,228.023242349,30.8398353184
manga-11012-3701,0,0.0,manga-11012-3701,211.231793421,54.4029564416
manga-11968-3702,0,0.0,manga-11968-3702,227.537958275,8.39103356574
manga-8254-9101,1,1.0,manga-8254-9101,161.261701641,43.7047581688
manga-9191-6104,0,0.0,manga-9191-6104,312.711611768,-0.730794906176
manga-12667-6104,1,0.75,manga-12667-6104,249.93231027,36.7008409619
manga-8249-6101,1,1.0,manga-8249-6101,137.562456488,46.2932696556
manga-11757-3704,0,0.0,manga-11757-3704,249.295759305,26.2859612018
manga-8487-6101,0,0.0,manga-8487-6101,239.571725074,45.7870117128
manga-8992-3702,1,1.0,manga-8992-3702,171.657261919,51.5730412626
manga-8329-12705,0,0.0,manga-8329-12705,214.547722959,44.4742758113
manga-9093-12701,0,0.0,manga-9093-12701,239.752752464,27.9853705478
manga-8247-3701,1,0.75,manga-8247-3701,136.671423992,41.3651069434
manga-9182-3701,0,0.0,manga-9182-3701,120.13796332,39.8400600817
manga-9046-3702,1,0.5,manga-9046-3702,243.847430005,26.617995716
manga-7981-3703,1,0.5,manga-7981-3703,339.28214258,14.2319514413
manga-9189-1901,0,0.0,manga-9189-1901,52.3316295588,-6.47793822628
manga-8259-12703,0,0.0,manga-8259-12703,180.942559765,43.9844602936
manga-12068-12703,1,0.5,manga-12068-12703,337.555073035,0.228410435465
manga-12512-12702,1,0.5,manga-12512-12702,146.373498466,-0.365219518194
manga-8609-1901,0,0.25,manga-8609-1901,247.2572731,15.3898837223
manga-12484-6104,0,0.0,manga-12484-6104,197.607863608,32.7753267369
manga-8319-6101,0,0.0,manga-8319-6101,201.073918277,47.3842314915
manga-11976-1901,0,0.0,manga-11976-1901,241.625467707,18.5876454422
manga-11827-6103,0,0.0,manga-11827-6103,211.615727295,49.953105098
manga-8932-3702,0,0.0,manga-8932-3702,194.70063712,28.0187323279
manga-8138-3701,1,0.5,manga-8138-3701,118.325311619,44.8660108525
manga-10501-12703,1,1.0,manga-10501-12703,133.472084382,32.3234951157
manga-8996-3703,0,0.0,manga-8996-3703,172.302012552,53.7339659409
manga-11009-9102,0,0.0,manga-11009-9102,194.844636044,26.0262160233
manga-8989-6101,1,0.5,manga-8989-6101,177.739802604,50.6195749965
manga-11830-12704,0,0.0,manga-11830-12704,198.291370576,50.5761006664
manga-8438-6101,0,0.0,manga-8438-6101,148.052530993,18.6998254124
manga-9037-12703,0,0.0,manga-9037-12703,235.979612517,44.3059523956
manga-8623-1901,1,1.0,manga-8623-1901,310.882825642,0.963376429811
manga-9486-9101,0,0.0,manga-9486-9101,120.79920551,39.8857713679
manga-8239-12702,0,0.0,manga-8239-12702,115.821209527,48.6669712026
manga-8713-9102,1,1.0,manga-8713-9102,118.855393765,39.1860944299
manga-10224-1901,0,0.0,manga-10224-1901,35.2350380375,1.03388151891
manga-10502-9102,0,0.0,manga-10502-9102,131.112683046,30.6368488193
manga-9187-12702,1,0.5,manga-9187-12702,312.056338691,-5.79493534691
manga-12674-3704,0,0.0,manga-12674-3704,247.059331154,39.5455909687
manga-12684-9102,0,0.0,manga-12684-9102,327.408550611,-6.69148107803
manga-10516-12705,0,0.0,manga-10516-12705,151.352396207,2.54917121522
manga-10839-12701,1,0.5,manga-10839-12701,132.575685553,0.0593594320599
manga-10504-1901,0,0.0,manga-10504-1901,139.67831082,33.9430635442
manga-9087-12703,1,0.5,manga-9087-12703,241.039926553,24.3307957312
manga-11957-3703,0,0.0,manga-11957-3703,186.787108803,53.1568434376
manga-9495-12703,0,0.0,manga-9495-12703,122.61424433,23.453121861
manga-9044-12704,0,0.0,manga-9044-12704,230.899637624,31.1725222791
manga-8322-3701,0,0.0,manga-8322-3701,199.066481776,30.264531572
manga-9043-12705,0,0.0,manga-9043-12705,232.235140189,28.2895513031
manga-12078-9102,0,0.0,manga-12078-9102,29.2546068216,0.813550191995
manga-8239-12701,0,0.0,manga-8239-12701,115.387477093,47.8710058847
manga-10496-6101,0,0.0,manga-10496-6101,125.28949893,39.6983789266
manga-12489-3703,0,0.0,manga-12489-3703,179.347959166,4.54305781127
manga-8337-6102,1,1.0,manga-8337-6102,214.642100658,37.024420277
manga-11963-12702,1,1.0,manga-11963-12702,233.135258682,8.76489269292
manga-9036-12702,0,-0.5,manga-9036-12702,240.090226485,43.048708862
manga-11013-9102,1,1.0,manga-11013-9102,207.328242837,55.7779264376
manga-8448-12702,1,1.0,manga-8448-12702,166.01663,22.6354
manga-11946-3701,0,0.0,manga-11946-3701,250.195023283,37.0420341385
manga-8992-3704,0,0.0,manga-8992-3704,173.487347605,51.2497782985
manga-8936-1902,0,0.0,manga-8936-1902,116.49261901,29.715400785
manga-11868-1902,1,0.75,manga-11868-1902,250.061742268,23.6434625792
manga-9886-12704,0,0.0,manga-9886-12704,237.869375694,25.8201362161
manga-8596-3703,0,0.0,manga-8596-3703,231.307240371,50.962299407
manga-9892-6103,0,0.0,manga-9892-6103,247.82812449,24.71229102
manga-10510-12705,1,0.5,manga-10510-12705,181.255864886,54.0671182525
manga-12089-1902,0,0.0,manga-12089-1902,352.308310039,15.436146886
manga-8326-12705,1,1.0,manga-8326-12705,217.077905948,46.8238432166
manga-8563-12703,0,0.0,manga-8563-12703,240.171345303,51.4191784058
manga-8932-1901,0,0.0,manga-8932-1901,194.176557636,27.5482501672
manga-8087-9102,0,0.0,manga-8087-9102,356.716132834,14.4806737696
manga-8977-1902,0,0.0,manga-8977-1902,118.813053873,33.6421529369
manga-8450-1901,1,0.5,manga-8450-1901,171.334256742,22.7327376364
manga-8988-6101,1,0.5,manga-8988-6101,184.936588467,39.2459560193
manga-11742-1901,0,0.0,manga-11742-1901,122.330865344,38.9419786271
manga-11945-6104,1,0.75,manga-11945-6104,254.361475678,40.7356215346
manga-10493-6101,0,0.0,manga-10493-6101,121.839452201,51.9156860618
manga-8991-3702,0,0.0,manga-8991-3702,176.277178933,53.6479627423
manga-12696-12703,0,0.0,manga-12696-12703,14.1856007803,-0.874824940026
manga-8549-3704,0,0.0,manga-8549-3704,243.18537291,45.3520102657
manga-8624-3701,0,-0.5,manga-8624-3701,261.346639144,58.8227350105
manga-9002-1902,1,1.0,manga-9002-1902,223.210424178,30.4270964098
manga-11962-3703,0,0.0,manga-11962-3703,226.50788694,8.78978825929
manga-11983-12702,0,0.0,manga-11983-12702,256.643099402,64.6828608537
manga-8995-6102,0,0.0,manga-8995-6102,176.428784122,54.5411606858
manga-8324-6104,1,0.5,manga-8324-6104,198.958903853,46.3388300034
manga-8459-3704,0,0.0,manga-8459-3704,147.32578151,43.3517193284
manga-10497-3703,0,0.0,manga-10497-3703,121.733213717,18.2226071136
manga-11006-6103,0,0.0,manga-11006-6103,194.351484771,27.4978172081
manga-8547-9102,1,1.0,manga-8547-9102,218.976343316,53.3916368422
manga-9512-1902,1,0.5,manga-9512-1902,139.641419591,1.34374859847
manga-9886-12705,1,0.5,manga-9886-12705,238.086386631,24.6266013478
manga-11836-9102,1,0.5,manga-11836-9102,150.999625203,0.806952367925
manga-9086-3703,0,0.0,manga-9086-3703,244.425585646,25.2055066731
manga-8441-3702,1,0.5,manga-8441-3702,224.222300568,38.6279376791
manga-8615-12704,0,0.0,manga-8615-12704,321.443159095,0.93108017
manga-9027-12705,1,1.0,manga-9027-12705,244.38849,31.57767
manga-8553-12704,0,0.0,manga-8553-12704,234.292946668,57.5762330408
manga-12700-9101,0,0.0,manga-12700-9101,2.0865914826,15.1560667655
manga-7965-9101,0,0.0,manga-7965-9101,317.051965447,-0.240004576313
manga-9512-6103,1,1.0,manga-9512-6103,139.925621433,1.32580919267
