image_id,path_g,path_r,path_z,hdu_g,hdu_r,hdu_z,format_hint,raw_path
manga-9514-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9514-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9514-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9514-9101_z.fits,,,,per_band,
manga-9862-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-12701_z.fits,,,,per_band,
manga-9862-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-12702_z.fits,,,,per_band,
manga-9862-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-1901_z.fits,,,,per_band,
manga-9862-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-6102_z.fits,,,,per_band,
manga-9862-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-6103_z.fits,,,,per_band,
manga-9862-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-6104_z.fits,,,,per_band,
manga-9862-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-9101_z.fits,,,,per_band,
manga-9862-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9862-9102_z.fits,,,,per_band,
manga-9863-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-12701_z.fits,,,,per_band,
manga-9863-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-12705_z.fits,,,,per_band,
manga-9863-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-3702_z.fits,,,,per_band,
manga-9863-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-6101_z.fits,,,,per_band,
manga-9863-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-9102_z.fits,,,,per_band,
manga-9863-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9863-3704_z.fits,,,,per_band,
manga-9864-12703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9864-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9864-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9864-12703_z.fits,,,,per_band,
manga-9864-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9864-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9864-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9864-3703_z.fits,,,,per_band,
manga-9864-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9864-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9864-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9864-6102_z.fits,,,,per_band,
manga-9865-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-12705_z.fits,,,,per_band,
manga-9865-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-1901_z.fits,,,,per_band,
manga-9865-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-3703_z.fits,,,,per_band,
manga-9865-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-6103_z.fits,,,,per_band,
manga-9865-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9865-9102_z.fits,,,,per_band,
manga-9866-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-3704_z.fits,,,,per_band,
manga-9866-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-6101_z.fits,,,,per_band,
manga-9866-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-6102_z.fits,,,,per_band,
manga-9866-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9866-9102_z.fits,,,,per_band,
manga-9867-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-12702_z.fits,,,,per_band,
manga-9867-12704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-12704_z.fits,,,,per_band,
manga-9867-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-3703_z.fits,,,,per_band,
manga-9867-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-3704_z.fits,,,,per_band,
manga-9867-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9867-6101_z.fits,,,,per_band,
manga-9868-12703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-12703_z.fits,,,,per_band,
manga-9868-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-12705_z.fits,,,,per_band,
manga-9868-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-3702_z.fits,,,,per_band,
manga-9868-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-6102_z.fits,,,,per_band,
manga-9868-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-6101_z.fits,,,,per_band,
manga-9868-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9868-9102_z.fits,,,,per_band,
manga-9869-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-3702_z.fits,,,,per_band,
manga-9869-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-6102_z.fits,,,,per_band,
manga-9869-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9869-9102_z.fits,,,,per_band,
manga-9870-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-12702_z.fits,,,,per_band,
manga-9870-12703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-12703_z.fits,,,,per_band,
manga-9870-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6101_z.fits,,,,per_band,
manga-9870-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6102_z.fits,,,,per_band,
manga-9870-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6103_z.fits,,,,per_band,
manga-9870-6104,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-6104_z.fits,,,,per_band,
manga-9870-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9870-9101_z.fits,,,,per_band,
manga-9871-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12701_z.fits,,,,per_band,
manga-9871-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12702_z.fits,,,,per_band,
manga-9871-12703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12703_z.fits,,,,per_band,
manga-9871-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-12705_z.fits,,,,per_band,
manga-9871-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-1901_z.fits,,,,per_band,
manga-9871-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-3703_z.fits,,,,per_band,
manga-9871-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9871-3701_z.fits,,,,per_band,
manga-9872-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-12701_z.fits,,,,per_band,
manga-9872-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-12702_z.fits,,,,per_band,
manga-9872-12704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-12704_z.fits,,,,per_band,
manga-9872-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-1901_z.fits,,,,per_band,
manga-9872-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-1902_z.fits,,,,per_band,
manga-9872-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-3701_z.fits,,,,per_band,
manga-9872-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-3702_z.fits,,,,per_band,
manga-9872-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-6101_z.fits,,,,per_band,
manga-9872-6102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-6102_z.fits,,,,per_band,
manga-9872-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-9102_z.fits,,,,per_band,
manga-9872-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9872-9101_z.fits,,,,per_band,
manga-9873-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9873-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9873-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9873-3701_z.fits,,,,per_band,
manga-9873-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9873-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9873-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9873-6103_z.fits,,,,per_band,
manga-9874-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-12702_z.fits,,,,per_band,
manga-9874-12703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-12703_z.fits,,,,per_band,
manga-9874-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-12705_z.fits,,,,per_band,
manga-9874-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-3702_z.fits,,,,per_band,
manga-9874-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-3704_z.fits,,,,per_band,
manga-9874-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9874-6101_z.fits,,,,per_band,
manga-9875-12703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-12703_z.fits,,,,per_band,
manga-9875-12704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-12704_z.fits,,,,per_band,
manga-9875-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-1901_z.fits,,,,per_band,
manga-9875-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-1902_z.fits,,,,per_band,
manga-9875-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-3701_z.fits,,,,per_band,
manga-9875-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-3703_z.fits,,,,per_band,
manga-9875-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-6101_z.fits,,,,per_band,
manga-9876-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-12702_z.fits,,,,per_band,
manga-9876-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-12705_z.fits,,,,per_band,
manga-9876-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-3701_z.fits,,,,per_band,
manga-9876-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-3703_z.fits,,,,per_band,
manga-9876-3704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-3704_z.fits,,,,per_band,
manga-9876-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-9102_z.fits,,,,per_band,
manga-9876-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9876-6101_z.fits,,,,per_band,
manga-9877-12701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-12701_z.fits,,,,per_band,
manga-9877-1901,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-1901_z.fits,,,,per_band,
manga-9877-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-1902_z.fits,,,,per_band,
manga-9877-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-3701_z.fits,,,,per_band,
manga-9877-6103,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-6103_z.fits,,,,per_band,
manga-9877-9102,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9877-9102_z.fits,,,,per_band,
manga-9878-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-12702_z.fits,,,,per_band,
manga-9878-3703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-3703_z.fits,,,,per_band,
manga-9878-6101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-6101_z.fits,,,,per_band,
manga-9878-9101,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9878-9101_z.fits,,,,per_band,
manga-9879-12702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12702_z.fits,,,,per_band,
manga-9879-12704,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12704_z.fits,,,,per_band,
manga-9879-12705,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-12705_z.fits,,,,per_band,
manga-9879-1902,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-1902_z.fits,,,,per_band,
manga-9879-3701,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-3701_z.fits,,,,per_band,
manga-9879-3702,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9879-3702_z.fits,,,,per_band,
