image_id,label_bin,Bars,name,objra,objdec,path_g,path_r,path_z,hdu_g,hdu_r,hdu_z,format_hint,raw_path
manga-9881-1902,0,0.0,manga-9881-1902,205.690424787,24.5900537916,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9881-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9881-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9881-1902_z.fits,,,,per_band,
manga-11941-1902,0,0.0,manga-11941-1902,247.467008503,40.8250546878,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11941-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11941-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11941-1902_z.fits,,,,per_band,
manga-8656-9102,0,0.0,manga-8656-9102,7.30918532467,-1.01936262056,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8656-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8656-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8656-9102_z.fits,,,,per_band,
manga-11958-6103,1,0.5,manga-11958-6103,207.968466598,3.45490791051,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11958-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11958-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11958-6103_z.fits,,,,per_band,
manga-12079-12702,0,0.0,manga-12079-12702,30.0203421019,-0.279134518815,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12079-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12079-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12079-12702_z.fits,,,,per_band,
manga-8082-9101,0,0.25,manga-8082-9101,48.6427236336,0.532374876049,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8082-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8082-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8082-9101_z.fits,,,,per_band,
manga-11953-3704,0,0.0,manga-11953-3704,189.705683232,42.644743256,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11953-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11953-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11953-3704_z.fits,,,,per_band,
manga-11744-1902,0,0.0,manga-11744-1902,120.24858,15.62469,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11744-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11744-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11744-1902_z.fits,,,,per_band,
manga-12652-1902,1,1.0,manga-12652-1902,253.530590802,23.4124038283,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12652-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12652-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12652-1902_z.fits,,,,per_band,
manga-12518-3704,1,0.5,manga-12518-3704,159.893774851,-0.252957993345,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12518-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12518-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12518-3704_z.fits,,,,per_band,
manga-12506-3703,1,0.5,manga-12506-3703,220.372948784,3.19520515038,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12506-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12506-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12506-3703_z.fits,,,,per_band,
manga-9494-1902,0,0.0,manga-9494-1902,126.557295217,21.2999222544,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9494-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9494-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9494-1902_z.fits,,,,per_band,
manga-8141-12702,0,0.0,manga-8141-12702,117.239820154,43.7865920222,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8141-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8141-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8141-12702_z.fits,,,,per_band,
manga-10219-3702,0,0.0,manga-10219-3702,124.908695519,21.2853610145,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10219-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10219-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10219-3702_z.fits,,,,per_band,
manga-8465-9102,1,0.75,manga-8465-9102,198.189163092,46.9349872724,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8465-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8465-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8465-9102_z.fits,,,,per_band,
manga-9049-12702,1,0.5,manga-9049-12702,247.929085014,25.2941088954,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9049-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9049-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9049-12702_z.fits,,,,per_band,
manga-7991-3701,0,0.0,manga-7991-3701,259.874577274,55.43295833,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7991-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7991-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7991-3701_z.fits,,,,per_band,
manga-9890-12705,1,1.0,manga-9890-12705,233.520461477,29.9068817249,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9890-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9890-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9890-12705_z.fits,,,,per_band,
manga-8078-12702,0,0.0,manga-8078-12702,41.5140448729,0.22455852541,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8078-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8078-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8078-12702_z.fits,,,,per_band,
manga-8149-9101,1,1.0,manga-8149-9101,118.625669207,26.915332139,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8149-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8149-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8149-9101_z.fits,,,,per_band,
manga-11969-6104,0,0.0,manga-11969-6104,228.707828747,7.59026658211,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11969-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11969-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11969-6104_z.fits,,,,per_band,
manga-8262-3703,0,0.0,manga-8262-3703,184.849710691,44.0416082692,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8262-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8262-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8262-3703_z.fits,,,,per_band,
manga-12684-12703,0,0.0,manga-12684-12703,328.294052056,-7.5908334476,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12684-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12684-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12684-12703_z.fits,,,,per_band,
manga-8982-3704,0,0.0,manga-8982-3704,203.425607375,25.7487718849,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8982-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8982-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8982-3704_z.fits,,,,per_band,
manga-8711-6104,0,0.0,manga-8711-6104,119.237414816,52.6669249912,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8711-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8711-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8711-6104_z.fits,,,,per_band,
manga-9508-6104,1,0.5,manga-9508-6104,127.553016498,26.6273229458,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9508-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9508-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9508-6104_z.fits,,,,per_band,
manga-11010-3704,0,0.0,manga-11010-3704,197.091969496,23.5210696978,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11010-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11010-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11010-3704_z.fits,,,,per_band,
manga-8257-6101,1,1.0,manga-8257-6101,165.26133255,44.8882467412,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8257-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8257-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8257-6101_z.fits,,,,per_band,
manga-12094-6104,0,0.25,manga-12094-6104,18.5932236575,14.0447765415,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12094-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12094-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12094-6104_z.fits,,,,per_band,
manga-8259-12705,0,0.0,manga-8259-12705,180.172706776,43.3546289934,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8259-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8259-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8259-12705_z.fits,,,,per_band,
manga-8606-6104,0,0.0,manga-8606-6104,256.152916515,37.0075949241,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8606-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8606-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8606-6104_z.fits,,,,per_band,
manga-10220-3704,0,0.0,manga-10220-3704,121.035948116,31.4369848051,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10220-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10220-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10220-3704_z.fits,,,,per_band,
manga-8133-12705,1,0.5,manga-8133-12705,113.747217977,43.4725190638,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8133-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8133-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8133-12705_z.fits,,,,per_band,
manga-8154-6103,0,0.0,manga-8154-6103,44.3494696109,-0.309408675599,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8154-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8154-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8154-6103_z.fits,,,,per_band,
manga-8996-6103,0,0.0,manga-8996-6103,171.954226115,53.7394266997,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8996-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8996-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8996-6103_z.fits,,,,per_band,
manga-11974-6102,0,0.0,manga-11974-6102,239.490993423,9.37288126846,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11974-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11974-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11974-6102_z.fits,,,,per_band,
manga-11982-1902,0,0.0,manga-11982-1902,310.548985907,-5.65179483529,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11982-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11982-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11982-1902_z.fits,,,,per_band,
manga-8547-6103,1,0.5,manga-8547-6103,215.92408546,53.7660567703,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8547-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8547-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8547-6103_z.fits,,,,per_band,
manga-8131-6103,0,0.0,manga-8131-6103,112.670687362,40.1917896363,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8131-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8131-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8131-6103_z.fits,,,,per_band,
manga-11758-9101,1,0.5,manga-11758-9101,200.748805711,52.9697857751,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11758-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11758-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11758-9101_z.fits,,,,per_band,
manga-10514-12705,0,0.0,manga-10514-12705,144.62822,2.57328,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10514-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10514-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10514-12705_z.fits,,,,per_band,
manga-8241-1902,0,0.0,manga-8241-1902,125.272797636,17.8198178758,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8241-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8241-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8241-1902_z.fits,,,,per_band,
manga-8592-3702,0,0.0,manga-8592-3702,220.160423806,53.4780611097,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8592-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8592-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8592-3702_z.fits,,,,per_band,
manga-9883-3702,0,0.0,manga-9883-3702,255.748749642,33.554510691,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9883-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9883-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9883-3702_z.fits,,,,per_band,
manga-8149-12705,0,0.0,manga-8149-12705,120.926748238,26.455443917,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8149-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8149-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8149-12705_z.fits,,,,per_band,
manga-9875-12702,0,0.0,manga-9875-12702,194.568900631,27.802577569,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-12702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-12702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9875-12702_z.fits,,,,per_band,
manga-8156-6104,0,0.0,manga-8156-6104,56.1105615147,-0.303872199799,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8156-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8156-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8156-6104_z.fits,,,,per_band,
manga-10216-12701,1,0.5,manga-10216-12701,118.476258864,16.9533603239,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10216-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10216-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10216-12701_z.fits,,,,per_band,
manga-8603-1902,0,0.0,manga-8603-1902,246.983373947,39.281381216,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8603-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8603-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8603-1902_z.fits,,,,per_band,
manga-11867-3703,0,0.25,manga-11867-3703,137.426785087,2.67538176574,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11867-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11867-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11867-3703_z.fits,,,,per_band,
manga-8131-6104,1,0.5,manga-8131-6104,112.416704157,41.072316326,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8131-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8131-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8131-6104_z.fits,,,,per_band,
manga-8322-1902,0,0.0,manga-8322-1902,201.003014362,30.4612039592,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8322-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8322-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8322-1902_z.fits,,,,per_band,
manga-10513-3704,0,0.0,manga-10513-3704,141.596842172,1.58176565935,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10513-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10513-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10513-3704_z.fits,,,,per_band,
manga-8934-6102,0,0.25,manga-8934-6102,196.046877685,27.490442753,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8934-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8934-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8934-6102_z.fits,,,,per_band,
manga-8566-6101,0,0.0,manga-8566-6101,113.248257619,40.0073013252,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8566-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8566-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8566-6101_z.fits,,,,per_band,
manga-8479-9101,0,0.0,manga-8479-9101,194.351506,27.497818,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8479-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8479-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8479-9101_z.fits,,,,per_band,
manga-10493-9102,1,0.5,manga-10493-9102,122.353247822,52.4793907969,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10493-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10493-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10493-9102_z.fits,,,,per_band,
manga-10217-9101,0,0.0,manga-10217-9101,118.831445476,14.4171184641,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10217-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10217-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10217-9101_z.fits,,,,per_band,
manga-10499-3702,1,0.5,manga-10499-3702,131.7875648,29.7822905787,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10499-3702_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10499-3702_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10499-3702_z.fits,,,,per_band,
manga-8724-3704,0,0.0,manga-8724-3704,132.261525293,53.8385113934,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8724-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8724-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8724-3704_z.fits,,,,per_band,
manga-8717-6101,1,0.5,manga-8717-6101,119.18781199,35.5041889433,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8717-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8717-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8717-6101_z.fits,,,,per_band,
manga-8727-12701,0,0.25,manga-8727-12701,54.6375842223,-5.46721414363,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8727-12701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8727-12701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8727-12701_z.fits,,,,per_band,
manga-12696-6101,0,0.0,manga-12696-6101,14.0444657078,-1.11692105137,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12696-6101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12696-6101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12696-6101_z.fits,,,,per_band,
manga-12624-1902,0,0.0,manga-12624-1902,203.944119511,29.8559428814,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12624-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12624-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12624-1902_z.fits,,,,per_band,
manga-12684-3701,0,0.0,manga-12684-3701,326.805868883,-8.39162645543,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12684-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12684-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12684-3701_z.fits,,,,per_band,
manga-8603-1901,1,0.5,manga-8603-1901,246.932842958,39.7438485022,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8603-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8603-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8603-1901_z.fits,,,,per_band,
manga-11761-9101,1,0.5,manga-11761-9101,193.867894208,53.5750725568,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11761-9101_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11761-9101_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11761-9101_z.fits,,,,per_band,
manga-8081-12704,0,0.0,manga-8081-12704,49.4063653965,0.815197441981,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8081-12704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8081-12704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8081-12704_z.fits,,,,per_band,
manga-8999-3703,0,0.0,manga-8999-3703,164.662629367,50.1903401841,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8999-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8999-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8999-3703_z.fits,,,,per_band,
manga-9192-3701,1,0.5,manga-9192-3701,43.7774919338,-0.162517300576,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9192-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9192-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9192-3701_z.fits,,,,per_band,
manga-8328-3701,0,0.0,manga-8328-3701,210.758004407,44.4683371458,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8328-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8328-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8328-3701_z.fits,,,,per_band,
manga-12094-3701,1,0.5,manga-12094-3701,18.1959734437,14.3608668864,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12094-3701_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12094-3701_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12094-3701_z.fits,,,,per_band,
manga-8569-1901,0,0.0,manga-8569-1901,10.5448988458,14.4849638816,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8569-1901_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8569-1901_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8569-1901_z.fits,,,,per_band,
manga-10837-1902,0,0.0,manga-10837-1902,160.255051842,0.632621978343,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10837-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10837-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10837-1902_z.fits,,,,per_band,
manga-8145-12705,0,0.0,manga-8145-12705,117.009655727,28.4049993878,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8145-12705_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8145-12705_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8145-12705_z.fits,,,,per_band,
manga-8152-1902,0,0.0,manga-8152-1902,143.373878191,33.974296696,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8152-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8152-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8152-1902_z.fits,,,,per_band,
manga-7992-3703,0,0.0,manga-7992-3703,255.71649,62.6044,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7992-3703_z.fits,,,,per_band,
manga-7443-3704,0,0.25,manga-7443-3704,231.478756028,41.9097725983,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7443-3704_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7443-3704_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-7443-3704_z.fits,,,,per_band,
manga-9487-9102,1,0.75,manga-9487-9102,123.820325773,46.0752533433,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9487-9102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9487-9102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9487-9102_z.fits,,,,per_band,
manga-11981-12703,0,0.0,manga-11981-12703,255.583914603,19.2480152893,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11981-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11981-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-11981-12703_z.fits,,,,per_band,
manga-8997-3703,1,0.5,manga-8997-3703,170.723449707,51.3417778015,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8997-3703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8997-3703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8997-3703_z.fits,,,,per_band,
manga-8652-6103,1,0.5,manga-8652-6103,331.05303443,-0.0321129155497,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8652-6103_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8652-6103_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8652-6103_z.fits,,,,per_band,
manga-12506-6102,1,0.75,manga-12506-6102,218.579238947,3.66438653036,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12506-6102_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12506-6102_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-12506-6102_z.fits,,,,per_band,
manga-9050-1902,0,0.0,manga-9050-1902,246.513796097,22.8606222116,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9050-1902_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9050-1902_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-9050-1902_z.fits,,,,per_band,
manga-10497-6104,0,0.0,manga-10497-6104,121.757862988,17.377321327,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10497-6104_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10497-6104_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-10497-6104_z.fits,,,,per_band,
manga-8145-12703,0,0.0,manga-8145-12703,117.065788414,28.7153972947,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8145-12703_g.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8145-12703_r.fits,/content/drive/MyDrive/Proyecto_Integrador/data/manga-8145-12703_z.fits,,,,per_band,
